##& xmin & xmax & central value & dy & TMS=56.25 & TMS=75.00

<histogram> 100 "log10d01 [] |X_AXIS@LIN |Y_AXIS@LOG |JETSAMPLE@0"
  +2.6100000e+00   +2.6400000e+00   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +2.6400000e+00   +2.6700000e+00   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +2.6700000e+00   +2.7000000e+00   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +2.7000000e+00   +2.7300000e+00   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +2.7300000e+00   +2.7600000e+00   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +2.7600000e+00   +2.7900000e+00   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +2.7900000e+00   +2.8200000e+00   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +2.8200000e+00   +2.8500000e+00   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +2.8500000e+00   +2.8800000e+00   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +2.8800000e+00   +2.9100000e+00   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +2.9100000e+00   +2.9400000e+00   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +2.9400000e+00   +2.9700000e+00   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +2.9700000e+00   +3.0000000e+00   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
<\histogram>
##& xmin & xmax & central value & dy & TMS=56.25 & TMS=75.00

<histogram> 100 "log10d01 [] |X_AXIS@LIN |Y_AXIS@LOG |JETSAMPLE@1"
  +0.0000000e+00   +3.0000000e-02   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +3.0000000e-02   +6.0000000e-02   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +6.0000000e-02   +9.0000000e-02   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +9.0000000e-02   +1.2000000e-01   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +1.2000000e-01   +1.5000000e-01   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +1.5000000e-01   +1.8000000e-01   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +1.8000000e-01   +2.1000000e-01   +2.6220000e-11   +2.6220000e-11  +0.0000000e+00   +0.0000000e+00
  +2.1000000e-01   +2.4000000e-01   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +2.4000000e-01   +2.7000000e-01   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +2.7000000e-01   +3.0000000e-01   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +3.0000000e-01   +3.3000000e-01   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +3.3000000e-01   +3.6000000e-01   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +3.6000000e-01   +3.9000000e-01   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +3.9000000e-01   +4.2000000e-01   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +4.2000000e-01   +4.5000000e-01   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +4.5000000e-01   +4.8000000e-01   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +4.8000000e-01   +5.1000000e-01   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +5.1000000e-01   +5.4000000e-01   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +5.4000000e-01   +5.7000000e-01   +2.6220000e-11   +1.8540000e-11  +0.0000000e+00   +0.0000000e+00
  +5.7000000e-01   +6.0000000e-01   +2.6218000e-11   +2.6218000e-11  +2.6218000e-11   +2.6218000e-11
  +6.0000000e-01   +6.3000000e-01   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +6.3000000e-01   +6.6000000e-01   +2.6218000e-11   +1.8539000e-11  +0.0000000e+00   +0.0000000e+00
  +6.6000000e-01   +6.9000000e-01   +2.6220000e-11   +1.8540000e-11  +0.0000000e+00   +0.0000000e+00
  +6.9000000e-01   +7.2000000e-01   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +7.2000000e-01   +7.5000000e-01   +2.6218000e-11   +1.3109000e-11  +0.0000000e+00   +0.0000000e+00
  +7.5000000e-01   +7.8000000e-01   +1.0487700e-10   +3.1958544e-11  +0.0000000e+00   +0.0000000e+00
  +7.8000000e-01   +8.1000000e-01   +5.2438000e-11   +1.0563810e-11  +0.0000000e+00   +0.0000000e+00
  +8.1000000e-01   +8.4000000e-01   +1.0487400e-10   +2.2848518e-11  +0.0000000e+00   +0.0000000e+00
  +8.4000000e-01   +8.7000000e-01   +3.4084600e-10   +5.4160928e-11  +7.8656000e-11   +5.2438000e-11
  +8.7000000e-01   +9.0000000e-01   +2.0975200e-10   +3.2507859e-11  +7.8656000e-11   +5.2438000e-11
  +9.0000000e-01   +9.3000000e-01   +1.3109200e-10   +1.6630750e-11  +7.8656000e-11   +7.8656000e-11
  +9.3000000e-01   +9.6000000e-01   +3.4084000e-10   +4.4232840e-11  +5.2438000e-11   +5.2438000e-11
  +9.6000000e-01   +9.9000000e-01   +4.7194000e-10   +5.2344981e-11  +1.0487200e-10   +2.6218000e-11
  +9.9000000e-01   +1.0200000e+00   +4.1950600e-10   +4.4312038e-11  +5.2438000e-11   +2.6218000e-11
  +1.0200000e+00   +1.0500000e+00   +6.2925000e-10   +5.3745095e-11  +2.0974500e-10   +1.3109200e-10
  +1.0500000e+00   +1.0800000e+00   +8.3899000e-10   +7.3279491e-11  +2.0974500e-10   +1.8352600e-10
  +1.0800000e+00   +1.1100000e+00   +8.9143000e-10   +7.4615758e-11  +1.8352800e-10   +1.5731000e-10
  +1.1100000e+00   +1.1400000e+00   +1.2585000e-09   +8.8118192e-11  +2.6219200e-10   +1.5731800e-10
  +1.1400000e+00   +1.1700000e+00   +1.4944500e-09   +1.0422788e-10  +2.6218700e-10   +1.0487500e-10
  +1.1700000e+00   +1.2000000e+00   +1.9663900e-09   +1.1952726e-10  +3.6706000e-10   +1.5731000e-10
  +1.2000000e+00   +1.2300000e+00   +2.0974900e-09   +1.1823287e-10  +4.4572400e-10   +2.0975000e-10
  +1.2300000e+00   +1.2600000e+00   +2.9102300e-09   +1.5398087e-10  +5.5060000e-10   +2.3596300e-10
  +1.2600000e+00   +1.2900000e+00   +3.0151700e-09   +1.6130152e-10  +8.1277000e-10   +2.0975000e-10
  +1.2900000e+00   +1.3200000e+00   +3.6181900e-09   +1.7286828e-10  +8.6522000e-10   +3.1462600e-10
  +1.3200000e+00   +1.3500000e+00   +3.8016000e-09   +1.7560202e-10  +9.4387000e-10   +3.9328400e-10
  +1.3500000e+00   +1.3800000e+00   +4.3785000e-09   +1.9721935e-10  +1.1011800e-09   +4.9816000e-10
  +1.3800000e+00   +1.4100000e+00   +5.2699000e-09   +2.3894961e-10  +1.3633600e-09   +4.7194000e-10
  +1.4100000e+00   +1.4400000e+00   +5.0864000e-09   +2.4417942e-10  +1.4944500e-09   +4.7194000e-10
  +1.4400000e+00   +1.4700000e+00   +5.0863000e-09   +2.3226107e-10  +1.9139400e-09   +4.7193600e-10
  +1.4700000e+00   +1.5000000e+00   +5.8468000e-09   +2.6711761e-10  +2.4907600e-09   +8.1278000e-10
  +1.5000000e+00   +1.5300000e+00   +6.0041000e-09   +2.8137995e-10  +2.6480800e-09   +9.7009000e-10
  +1.5300000e+00   +1.5600000e+00   +6.3449000e-09   +3.0156691e-10  +3.1462500e-09   +1.2060600e-09
  +1.5600000e+00   +1.5900000e+00   +5.7156000e-09   +2.7856999e-10  +3.4346300e-09   +1.4944500e-09
  +1.5900000e+00   +1.6200000e+00   +5.3223000e-09   +2.5848967e-10  +3.7231000e-09   +1.2847100e-09
  +1.6200000e+00   +1.6500000e+00   +4.9028000e-09   +2.5130294e-10  +3.5395000e-09   +1.4682500e-09
  +1.6500000e+00   +1.6800000e+00   +4.1426000e-09   +2.2039199e-10  +3.9590000e-09   +1.7304200e-09
  +1.6800000e+00   +1.7100000e+00   +3.3821500e-09   +1.8415018e-10  +4.0639000e-09   +2.0450500e-09
  +1.7100000e+00   +1.7400000e+00   +3.4608100e-09   +1.9753250e-10  +4.1688000e-09   +2.7267400e-09
  +1.7400000e+00   +1.7700000e+00   +2.7791500e-09   +1.6834742e-10  +3.9853000e-09   +2.6218900e-09
  +1.7700000e+00   +1.8000000e+00   +2.7791500e-09   +1.7399306e-10  +3.4609000e-09   +2.7791600e-09
  +1.8000000e+00   +1.8300000e+00   +2.0450400e-09   +1.4225393e-10  +2.8053700e-09   +2.7791600e-09
  +1.8300000e+00   +1.8600000e+00   +1.8090700e-09   +1.2454079e-10  +2.5956300e-09   +2.9627300e-09
  +1.8600000e+00   +1.8900000e+00   +1.2847100e-09   +1.0162978e-10  +1.9139500e-09   +2.1499200e-09
  +1.8900000e+00   +1.9200000e+00   +1.0749600e-09   +8.7716066e-11  +1.5206700e-09   +1.9139600e-09
  +1.9200000e+00   +1.9500000e+00   +9.9631000e-10   +9.2050981e-11  +1.2584900e-09   +1.5731100e-09
  +1.9500000e+00   +1.9800000e+00   +8.3900000e-10   +8.3436580e-11  +1.1798300e-09   +1.4158000e-09
  +1.9800000e+00   +2.0100000e+00   +5.5059400e-10   +6.2741467e-11  +6.5547000e-10   +7.3413000e-10
  +2.0100000e+00   +2.0400000e+00   +4.9816000e-10   +6.0720494e-11  +7.0790000e-10   +8.3900000e-10
  +2.0400000e+00   +2.0700000e+00   +3.4084800e-10   +6.5284779e-11  +3.6706800e-10   +3.6706800e-10
  +2.0700000e+00   +2.1000000e+00   +3.4084000e-10   +5.6361711e-11  +4.9815000e-10   +5.7680000e-10
  +2.1000000e+00   +2.1300000e+00   +1.0487400e-10   +2.7616595e-11  +2.0974900e-10   +2.3596700e-10
  +2.1300000e+00   +2.1600000e+00   +1.3109200e-10   +3.5660582e-11  +2.3596500e-10   +2.3596500e-10
  +2.1600000e+00   +2.1900000e+00   +7.8656000e-11   +3.0650233e-11  +7.8656000e-11   +1.5731100e-10
  +2.1900000e+00   +2.2200000e+00   +7.8654000e-11   +2.6217897e-11  +1.3109000e-10   +2.0974400e-10
  +2.2200000e+00   +2.2500000e+00   +0.0000000e+00   +0.0000000e+00  +5.2438000e-11   +5.2438000e-11
  +2.2500000e+00   +2.2800000e+00   +5.2438000e-11   +2.0025006e-11  +1.0487500e-10   +1.0487500e-10
  +2.2800000e+00   +2.3100000e+00   +2.6218000e-11   +2.6218000e-11  +5.2438000e-11   +5.2438000e-11
  +2.3100000e+00   +2.3400000e+00   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +2.3400000e+00   +2.3700000e+00   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +2.3700000e+00   +2.4000000e+00   +2.6220000e-11   +1.5138000e-11  +2.6220000e-11   +2.6220000e-11
  +2.4000000e+00   +2.4300000e+00   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +2.4300000e+00   +2.4600000e+00   +5.2438000e-11   +3.7079265e-11  +5.2438000e-11   +5.2438000e-11
  +2.4600000e+00   +2.4900000e+00   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +2.4900000e+00   +2.5200000e+00   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +2.5200000e+00   +2.5500000e+00   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +2.6218000e-11
  +2.5500000e+00   +2.5800000e+00   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +2.5800000e+00   +2.6100000e+00   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +2.6100000e+00   +2.6400000e+00   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +2.6400000e+00   +2.6700000e+00   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +2.6700000e+00   +2.7000000e+00   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +2.7000000e+00   +2.7300000e+00   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +2.7300000e+00   +2.7600000e+00   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +2.7600000e+00   +2.7900000e+00   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +2.7900000e+00   +2.8200000e+00   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +2.8200000e+00   +2.8500000e+00   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +2.8500000e+00   +2.8800000e+00   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +2.8800000e+00   +2.9100000e+00   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +2.9100000e+00   +2.9400000e+00   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +2.9400000e+00   +2.9700000e+00   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +2.9700000e+00   +3.0000000e+00   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
<\histogram>


##& xmin & xmax & central value & dy & TMS=56.25 & TMS=75.00

<histogram> 100 "log10d01 [] |X_AXIS@LIN |Y_AXIS@LOG |JETSAMPLE@2"
  +0.0000000e+00   +3.0000000e-02   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +3.0000000e-02   +6.0000000e-02   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +6.0000000e-02   +9.0000000e-02   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +9.0000000e-02   +1.2000000e-01   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +1.2000000e-01   +1.5000000e-01   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +1.5000000e-01   +1.8000000e-01   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +1.8000000e-01   +2.1000000e-01   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +2.1000000e-01   +2.4000000e-01   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +2.4000000e-01   +2.7000000e-01   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +2.7000000e-01   +3.0000000e-01   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +3.0000000e-01   +3.3000000e-01   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +3.3000000e-01   +3.6000000e-01   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +3.6000000e-01   +3.9000000e-01   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +3.9000000e-01   +4.2000000e-01   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +4.2000000e-01   +4.5000000e-01   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +4.5000000e-01   +4.8000000e-01   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +4.8000000e-01   +5.1000000e-01   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +5.1000000e-01   +5.4000000e-01   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +5.4000000e-01   +5.7000000e-01   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +5.7000000e-01   +6.0000000e-01   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +6.0000000e-01   +6.3000000e-01   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +6.3000000e-01   +6.6000000e-01   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
  +6.6000000e-01   +6.9000000e-01   +0.0000000e+00   +0.0000000e+00  +0.0000000e+00   +0.0000000e+00
